pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
8.41,1982,4.7,589,44.05,1.45,0.94,0,0,9.4,9.7,1
7.44,285,0.4,111,7.55,0.4,0.01,,0,3.8,1.1,0
10.31,1878,2.8,261,56.29,3.88,3.76,,11,11.6,39.8,0
7.3,754,12.5,340,51.97,0.75,1.84,29,13,0.4,0,0
3.29,1003,8.6,408,32.85,1.68,2.01,28,6,35.3,0.9,0
7.41,2271,9,395,39.09,2.13,0.11,,11,8.8,0,0
8.34,1981,4.7,577,43.76,1.43,0.92,0,0,10,9.4,1
8.44,1936,4.7,593,44.74,1.47,0.93,0,0,9.5,9.6,1
9.96,1262,0,228,28.28,1.77,0.48,41,8,25.3,9.8,0
8.38,1982,5,591,43.86,1.46,0.96,0,0,9,9.6,1
8.39,1959,4.8,584,43.86,1.45,0.93,0,0,9.9,9.7,1
7.59,161,0.2,78,12.68,0.46,0.18,0,0,2.3,2.3,1
7.63,156,0.8,98,10.68,0.47,0.11,0,0,2,1,1
4.09,2821,7.3,380,33.01,1.47,0,22,8,26.9,9.8,0
5.91,2447,15.5,374,36.68,2,2.06,30,8,18.5,6.7,0
8.14,2013,7.7,642,23.16,2.35,3.81,25,13,17.1,11.1,0
6.63,1971,8.4,334,66.56,2.12,0.95,30,7,16.4,15.9,0
8.33,2064,10,581,59.43,1.43,0,27,9,28.7,23.1,0
10.25,1261,2.6,462,40.14,2.55,0,24,11,9.7,21.8,0
7.49,1767,5.4,558,22.29,2.23,1.02,28,10,20.3,14.7,0
9.22,2745,9.9,619,19.18,1.75,2.73,23,9,6.5,16.2,0
6.37,919,2.1,172,32.38,3.54,4.69,29,7,8.6,22.2,0
5.41,1080,6.8,688,55.19,0.86,0,25,,12.2,9.5,0
5.93,1778,0.8,476,51.67,0,0,35,9,17.6,17.9,0
8.52,842,7.4,725,38.17,2.25,4.86,28,,16.7,21.7,0
7.45,1197,8.1,0,26.55,2.67,2.61,20,9,26.9,8.5,0
5.71,1867,5.7,446,1.27,4.22,1.37,30,13,18.9,28.1,0
3.46,665,11.2,594,81.64,2,1.02,,8,3.2,16,0
9.04,157,11.5,584,83.81,1.12,2.83,38,14,0,0,0
8.54,1318,1.1,418,54.91,3.08,2.04,30,5,9.1,14.4,0
6.03,3483,1.9,479,46.42,1.84,3.44,25,11,7.7,13,0
5.11,858,5.7,57,38.11,3.45,0.36,22,6,1.2,18.4,0
8.22,2322,7.5,310,50.2,2.2,0.87,29,,15.1,8.9,0
9.09,2087,6.8,280,46.06,0.33,1.23,26,10,20.8,32.2,0
5.39,2081,5.9,458,55.52,3.64,4.04,40,12,10.3,12.5,0
7.66,310,0.5,101,18.44,0.27,0.06,0,0,2.5,1.7,1
6.37,1256,10.9,427,46.22,0.62,1.88,35,7,17.1,12.6,0
8.5,1946,4.8,587,44.6,1.45,0.96,0,0,9.5,9.6,1
8.07,2362,6.8,217,64.06,0.4,1.55,32,,22.9,12.4,0
8.85,1479,8,193,38.78,1.47,3.75,24,3,10.8,38.1,0
3.03,1671,9.4,464,80.88,3.04,0,21,12,24.8,38.8,0
5.12,1259,6.7,613,46.37,0.36,2.56,38,,16.7,9.3,0
7.58,196,0.4,105,16.27,0.59,0.15,0,0,2.8,0.8,0
7.4,199,0.9,44,8.29,0.54,0.1,0,0,3.2,0.5,1
8.13,1521,5.7,384,44.55,2.22,1.03,27,,27.8,9.6,0
11.06,1044,4.2,93,26.5,3.76,2.25,24,8,9.7,24.6,0
11.62,1177,2.5,472,85.95,2.26,4.35,25,11,21.6,10.6,0
6.24,2085,2.1,493,50.48,1.36,0.91,29,10,12.9,25.6,0
10.04,1356,6.4,355,54.88,2.69,2.65,22,10,24,24.4,0
7.65,264,0.4,108,3.38,0.36,0.13,0,0,2,1.6,1
7.58,2935,2.9,309,82.38,2.57,3.62,28,6,22.4,3.2,0
7.23,215,0.6,77,10.69,0.4,0.14,0,,1,1.3,1
4.21,776,6.2,265,15.49,3.36,0,32,11,22.5,18.7,0
8.29,1966,4.7,566,43.65,1.46,0.96,0,,9.7,9.8,1
4.68,2651,8.3,126,27.23,2.58,0,35,12,15.2,11.1,0
7.42,317,0.6,124,9.24,0.4,0.16,,0,0,3.3,1
1.13,2199,7.3,421,36.41,1.61,0,30,10,26.5,7.6,0
6,1627,0,286,39.74,2.15,3.27,25,2,10.9,21.8,0
5.3,619,7.4,610,72.88,3.63,0.63,33,6,11.8,26.1,0
8.13,1393,5.7,415,43.66,1.65,2.02,32,12,31.9,16.1,0
7.82,1892,4,546,45.34,1.98,1.35,32,13,10.4,12.4,0
6.43,963,6.2,386,15.37,2.43,3.19,30,11,13.4,30.9,0
8.39,1941,4.8,594,44.71,1.44,0.97,0,0,9.5,9.5,1
1.51,1162,12.3,318,51.72,0.31,1.43,30,18,8.9,8.3,0
8.44,1921,4.9,590,44.47,1.42,0.97,,0,9.6,9.3,1
8.42,1972,4.9,578,44.17,1.45,0.95,0,,9.6,9.8,1
7.35,949,8.8,368,27.19,3.83,2.92,37,5,19,4.8,0
7.93,1489,7.1,233,42.5,4.06,2.32,31,10,3.2,9.1,0
4.8,1269,6.1,265,65.06,3.49,3.46,26,8,27.5,14.2,0
0.88,1459,11.3,142,34.55,1.45,0.09,26,7,19.5,18.6,0
7.78,971,10.2,484,67.23,1.24,2.35,25,6,23,21.4,0
4.31,816,3.7,221,26.36,0.94,2.27,26,13,10,10.5,0
3.71,1671,10.1,670,48.62,2.57,1,28,,0,18.7,0
5.75,1632,5.5,374,74.58,2.99,1.37,25,8,25.1,12.2,0
9.3,1646,8.4,313,44.2,0.14,2.69,25,9,19.3,21.7,0
6.12,1776,1.6,0,28.15,2.92,0,34,5,25.1,20.4,0
5.8,1527,9.9,377,17.06,1.15,3.14,23,11,24.7,15.5,0
7.33,227,0.6,133,8.65,0.5,0.08,0,0,1.8,2.1,1
8.05,1631,4.1,397,35.35,1.7,1.67,31,,20.1,14.1,0
8.38,1947,4.7,587,44.1,1.46,0.97,0,0,9.3,9.7,1
8.03,1880,10.2,107,58.89,1.88,4.11,,9,19.5,19.1,0
7.92,2090,0,226,32.16,3.27,3.6,26,6,0.7,21.5,0
8.3,1965,4.8,584,44.71,1.43,0.93,0,0,9.9,9.4,1
11.56,2000,8.8,776,67.17,1.59,1.6,30,11,15.3,21.3,0
9.21,2468,0,838,30.03,2.93,2.61,26,12,25.5,9.1,0
7.73,2655,5.2,184,65.78,1.99,1.83,27,7,0,8.6,0
9.88,1584,3.5,432,61.21,2.42,1.14,23,16,12.4,8.6,0
7.82,1123,8.8,383,18.54,0.34,2.58,,12,17.4,16.1,0
8.36,1968,4.8,583,43.63,1.44,0.96,0,0,9.5,9.4,1
7.66,214,0.7,103,11.68,0.37,0.13,0,0,1.7,1.8,1
7.06,1827,7,356,26.57,2.22,2.69,29,15,12,15.2,0
7.86,1834,0,478,70.3,2.58,0.4,28,10,0,22,0
7.93,902,10.8,420,52.23,2.44,3.67,29,9,20.3,13.5,0
6.58,973,9.6,354,37.79,1.21,1.44,27,8,13.5,26.4,0
6.29,2319,5.8,444,30.24,2.3,1.27,29,12,1.9,21.1,0
9.24,1729,6.7,540,63.1,2.61,0,36,5,15.7,9.2,0
7.69,162,0.6,60,16.66,0.29,0.09,0,0,2.7,2.4,1
7.45,270,0.3,91,16.37,0.48,0.1,0,0,2.6,0.9,1
8.27,1975,4.7,580,43.46,1.43,0.96,0,0,9.5,9.5,1
8.47,1950,4.6,588,43.74,1.44,0.93,0,0,9.4,9.6,1
3.63,806,5.1,755,60.36,3,2.19,,,13.5,0,0
1.57,1167,3.7,518,44.21,2.92,2.39,29,3,7.5,2.6,0
7.84,229,0.2,59,10.24,0.32,0.07,0,0,2.9,2.3,1
7.48,212,0.7,162,8.16,0.35,0.07,0,0,1.5,2.2,1
5.93,488,5.5,547,36.93,2.71,0,23,9,7.8,0,0
4.84,1742,11.3,253,94.44,3.3,1.45,32,12,7.7,4,0
7.51,179,0.4,102,8.72,0.35,0,0,0,3,0.8,1
7.37,208,0.5,102,5.95,0.47,0.03,0,0,2.4,2.9,1
3.89,762,7.4,219,36.98,4.36,2.32,24,13,9.5,27.2,0
5.94,1984,3.7,390,87.64,2.73,1.25,26,10,3.8,8.1,0
6.41,1562,9.3,774,18.09,1.76,3.79,27,7,12.4,12.4,0
8.49,1867,9.8,481,51.89,1.98,3.64,32,5,9.8,0,0
8.07,1115,0,551,25.27,2.2,0.63,38,11,16.3,22.8,0
10.18,787,5.9,324,44.2,1.77,5.54,,13,9.7,10,0
7.05,1213,1.4,528,64.61,1.83,3.94,33,12,17.4,20.9,0
8.39,1927,4.7,586,44.46,1.45,0.95,0,0,9.6,9.4,1
10.17,1846,3.5,361,93.56,2.83,2.36,28,12,14.6,11.8,0
5.88,1093,2,386,49.45,1.82,1.87,29,7,16.1,18.4,0
5.9,1894,4.3,280,41.85,1.05,2.13,,7,28.3,15.6,0
9.06,871,3.9,105,25.91,1.18,1.47,31,12,9.1,1.8,0
7.76,202,0.6,95,14.19,0.36,0.11,0,0,1.7,4.1,1
7.25,137,0.4,104,1.96,0.39,0.09,,0,2.9,0,1
8.31,1959,4.7,570,44.41,1.43,0.97,0,0,9.7,9.5,1
8.8,2092,2.1,153,45.12,0.96,2.07,35,9,19.2,0.3,0
5.5,672,10,617,92.7,2.44,1.33,28,10,16.3,12,0
7.42,1499,2.7,551,49.73,0,1.52,30,15,10.8,10.2,0
8.47,1950,4.9,576,43.31,1.47,0.95,0,0,9.6,9.8,1
5.61,2139,11.2,503,53.7,1.26,2.77,27,13,9.3,16.7,0
11.97,1164,3.5,107,35.1,1.95,2.12,28,10,25.6,11.6,0
6.57,1082,0.9,542,38.95,3.54,3.74,26,2,16.4,15.8,0
7.73,156,0.3,80,11.28,0.53,0.16,0,0,4,2.6,1
6.45,2349,2.2,234,88.73,1.46,2.05,24,9,24.8,23.8,0
8.46,1946,4.8,587,44.26,1.49,0.94,0,0,9.3,9.3,1
7.63,1697,3.6,839,19.11,1.1,3.34,30,8,30.5,5,0
2.41,2286,10.4,103,53.63,2.63,2.47,30,10,14.7,12.1,0
7.07,1137,2.6,342,46.51,3.19,2.14,34,12,21.8,22.6,0
8.4,1975,4.9,583,44.29,1.45,0.94,0,0,9.6,9.1,1
9.38,2411,8.6,321,34.55,3.05,0,30,10,3.5,15.9,0
4.24,1341,1.2,285,36.44,2.16,5.25,,12,2.5,14.4,0
9.35,1921,3,100,59.58,2.79,1.34,28,11,12.4,0,0
12.57,2043,2.9,284,41.4,2.87,2.37,25,8,0,12.2,0
8.38,1967,4.7,570,44.08,1.42,0.92,0,0,9.3,9.8,1
8.38,1956,4.8,592,44.38,1.43,0.97,0,0,9.5,9.6,1
8.45,1967,4.8,591,44.45,1.47,0.97,0,0,9.6,9.6,1
9.55,2423,6.2,252,57.56,2.44,0,41,15,18.1,22,0
5.67,1552,15.9,374,35.44,2.14,2,38,9,11.2,35.6,0
6.32,1786,12.4,268,58.37,2.07,3.75,27,16,6.8,8.9,0
0.1,449,7.9,656,38.48,1.3,1.76,36,7,17,10,0
8.45,1978,4.9,574,44.44,1.42,0.94,0,0,9.2,9.9,1
4.55,1251,10.9,241,36.41,1.77,1.46,37,15,17.7,40.4,0
3.76,1607,10.4,839,47.3,2.03,1.55,25,14,26.7,11.9,0
7.37,146,0.7,128,14.55,0.46,0.14,0,,1.8,3.1,1
3.48,2512,8.5,524,67.65,0.05,1.82,29,6,20,0,0
5.96,1105,5.5,760,9.25,1.46,1.72,23,9,14,21.6,0
6.56,1648,3.3,495,0,3.34,0.4,34,8,7.6,8.6,0
12.36,1635,11.6,427,59.18,3.23,2.27,31,13,22.2,13.8,0
6.15,2141,7.6,737,49.87,0.92,2,43,9,38.8,0,0
5.1,1290,3.3,501,68.41,3.06,1.87,30,13,31.8,28.9,0
8.4,2034,3.1,459,26.14,3.63,3.69,27,9,8.4,5.7,0
7.35,2272,11.3,352,77.68,2.35,1.35,32,9,18.5,15.3,0
6,903,3.7,344,91.12,3.01,3.33,33,8,1.1,18.7,0
6.64,907,5.9,106,35.83,3.52,0.58,22,10,10.6,20.3,0
7.67,1334,9.3,268,25,3.08,1.86,36,8,20.9,15.3,0
7.06,1346,1.3,348,54.33,0.95,0,32,10,16.6,33.8,0
8.5,1943,4.8,597,44.03,1.46,0.93,0,0,9.5,9.6,1
7.52,223,0.8,75,8.85,0.33,0.08,0,,3.3,2.1,1
5.01,2448,4.6,220,39.19,1.75,1.81,28,9,26.4,8.6,0
11.31,1311,2.2,278,38.96,2.54,3.44,22,9,20.5,13.1,0
6.05,2172,10.4,151,53.69,0.69,0,33,6,25.8,4.7,0
7.76,859,8.2,242,33.92,2.7,2.95,,8,18.7,12.1,0
10.48,2363,9.2,585,79.73,1.73,2.69,31,12,1.7,16.2,0
2.95,1255,0,424,46.9,4.01,1.81,,11,5.5,22.8,0
2.67,2740,5.7,415,50.88,0.95,2.35,35,13,2.2,37.5,0
8.43,1917,4.8,578,42.61,1.47,0.94,0,0,9.4,9.5,1
6.98,1241,2,345,63.07,2.47,0.75,28,15,19.6,18.3,0
2.25,2275,8.2,197,61.44,0.45,3.51,25,11,0,11,0
5.58,2901,4.8,525,32.11,3.45,1.6,,15,12.9,0,0
8.49,1973,4.8,572,42.75,1.42,0.95,,0,9.4,9.6,1
7.75,280,0.5,186,10.72,0.32,0.02,0,0,2,2.5,0
3.22,505,1.4,459,40.24,1.38,2.65,32,5,19,15.2,0
8.29,1944,4.8,558,43.63,1.5,0.97,0,0,9.4,9.7,1
10.92,1184,10.1,499,66,0.76,2.37,38,12,27.2,35.6,0
8.69,1687,2.2,514,63.3,1.34,1.81,29,9,0,14.3,0
3.58,1884,8.5,253,78.07,2.39,2.04,31,10,6.5,19.5,0
4.28,2507,1,108,56.56,2.16,0.42,37,9,20.2,10.2,0
2.12,1764,6.6,422,46.61,1.05,0,,11,7.4,24.4,0
4.91,1501,10.1,799,103.9,1.84,2.37,37,9,22.5,2.7,0
8.25,1055,12.7,428,16.6,2.05,3.9,21,8,22.3,8.2,0
8.42,1946,4.9,596,44.12,1.43,0.94,0,0,9.6,9.3,1
2.61,2316,6.2,544,27.83,2.14,0.84,31,3,14.3,6.8,0
8.39,1971,5,585,42.42,1.44,0.95,0,0,9.8,9.6,1
6.12,684,12.6,377,19.12,2.43,1.68,40,8,24.9,0,0
4.93,2022,7.3,595,58.75,1.41,3.15,29,10,22.7,16,0
5.92,1158,5.9,611,60.18,2.77,1.49,31,4,20.7,1.9,0
7.63,289,0.6,140,12.66,0.52,0.14,0,0,2,2.2,1
9.57,2287,5.4,1,41.56,1.75,4.64,20,10,34.9,28.5,0
4.75,637,2.4,457,63.99,1.79,0.77,29,12,23.7,25.2,0
5.23,1459,7.9,143,66.26,1.43,2.07,28,8,39.5,15.2,0
3.4,2105,4.3,0,52.62,1.03,1.97,28,,3.6,13.6,0
8.39,1959,4.9,572,43.63,1.44,0.98,0,0,9.6,9.1,1
11.21,998,9.1,450,71.54,2.9,2.35,35,6,20.9,15.3,0
8.41,1976,4.8,579,43.13,1.47,0.99,0,0,9.6,9.4,1
7.87,696,9.1,494,32.09,2.96,1.12,30,9,7.8,11.3,0
7.3,235,0.2,104,3.86,0.2,0.06,,0,3,0.9,0
8.35,1927,4.9,600,44.34,1.45,0.96,0,0,9.6,9.4,1
6.96,2134,8.2,701,49.53,2.68,2.71,38,7,16,21.3,0
4.91,2716,4.1,268,66.09,2.79,0,36,8,16.5,12.6,0
8.05,1086,10.6,367,51.01,1.71,5.28,19,,14.4,6.8,0
4.84,1654,7.4,5,50.14,1.94,0,34,6,6.5,3.4,0
6.12,1686,2.9,417,13.8,1.64,0,21,9,30.8,6.2,0
8.37,1938,4.8,568,44.14,1.46,0.95,,0,9,9.6,1
8.44,1952,5,590,44.67,1.42,0.94,0,,9.6,9.4,1
10.46,1288,6.9,117,54.06,1.28,0.76,31,10,0,20.8,0
7.63,906,7.3,354,60.68,2.83,1.07,25,16,17.1,1.7,0
2.04,1168,6.2,585,24.59,2.04,1.91,28,7,4.7,23,0
6.53,2161,12,708,53.25,1.59,1.19,22,13,21.5,1.4,0
5.32,1807,8,376,65.43,2.51,2.05,36,15,29.3,9.5,0
7.37,229,1.8,72,30.61,3.28,1.05,25,,4.6,6,0
5.79,1447,3.8,580,66.25,1.27,1.61,31,9,16.9,35,0
11.63,2153,11.1,347,38,0.73,2.86,27,14,9.1,31.3,0
7.2,1661,5.8,35,27.52,1.71,1.03,40,10,18.8,25,0
9.66,2047,0,605,49.55,2.84,3.85,36,9,24.5,28.9,0
11.49,1578,5.4,254,71.03,2.41,1.01,,,3.3,17.1,0
8.5,1976,4.8,581,43.43,1.43,0.95,0,0,9.4,9.2,1
4.49,1530,13.1,395,46.91,2.22,2.16,35,9,10.6,6.9,0
9.33,511,10,688,27.9,2.3,2.99,31,9,1.1,4.8,0
8.37,1968,5,575,44.55,1.46,0.95,0,0,9.6,9.6,1
11,455,2.5,73,42.29,1.93,5.13,34,15,28.6,16.7,0
8.45,1975,4.8,591,44.38,1.43,0.96,0,0,10,9.2,1
5.82,1471,2.4,532,90.13,0.93,2,31,11,3.2,6.8,0
9.76,897,6,316,42.26,2.75,1.87,,13,22.5,21.7,0
11.95,2454,0,766,36.56,0.68,1.53,,,12.6,7,0
5.92,1998,4.9,284,17.29,0.71,2.59,33,7,19.9,23.8,0
11.36,1118,4.3,511,59.91,1.99,1.46,34,13,31.2,22.1,0
3.92,1169,6.4,286,26.78,0.2,2.26,28,6,24.8,22,0
5.63,3172,0.4,549,50.78,1.48,2.41,30,7,13.2,14.9,0
7.79,249,0.6,33,0.56,0.48,0.07,,,4,2,0
7.54,806,3.1,466,65.57,3.24,0.15,28,,27.6,19.4,0
7.26,213,0.4,133,8.72,0.17,0.02,0,0,1.4,3.6,1
4.79,1251,3.3,514,59.48,1.83,1.77,30,7,0,0,0
5.29,2546,0,597,37.83,3.25,0.22,34,11,11.2,11.8,0
10.86,542,11.3,355,46.46,1.87,3.58,38,12,2.7,11.5,0
9.71,362,6.2,368,44.08,1.61,1.6,38,15,22.7,22.7,0
7.41,254,0.8,81,3.07,0.66,0.1,0,0,1.7,1.9,1
7.57,1430,5.8,325,37.15,2.68,5.36,32,,28.7,16.4,0
7.31,132,0.4,53,21.05,0.4,0.11,0,0,2.8,0.6,0
5.43,1794,3.5,503,46.71,1.18,1.86,27,9,3.4,2.2,0
5.71,1041,0,802,43.44,3.38,0.18,32,7,28,0,0
6.29,1714,2.3,189,58.81,1.88,2.33,29,10,11.2,21.7,0
7.17,1086,7,411,21.9,1.57,0,28,7,11.7,27.6,0
3.89,1926,1.6,714,20.26,2.74,0.18,34,15,13,0,0
7.32,179,0.5,111,0,0.51,0.2,0,0,0.9,1.9,1
8.4,1482,0,108,17.18,2.17,3.18,31,6,21.2,8.5,0
8.17,2403,3.3,367,60.53,1.82,2.36,31,8,17.9,20.1,0
7.58,193,0.4,148,12.33,0.32,0.11,0,0,2.9,0.2,1
6.84,2219,6.8,436,29.41,1.04,2.47,36,9,21.1,27.2,0
7.48,207,0.5,117,6.91,0.49,0.06,0,0,2.8,1.1,1
8.03,1196,4.7,899,77.67,1.47,0.64,39,11,26.2,3.8,0
6.69,1631,2.8,336,93.06,1.01,1.28,26,,26.6,24.7,0
7.13,1574,5.9,497,64.59,3.86,2.23,38,9,21.6,10.7,0
10.97,2483,5.2,359,52.69,2.37,0.9,28,10,17.5,11.7,0
7.53,232,0.6,141,7.2,0.5,0.12,0,0,0.8,1.1,1
4.55,1882,12.7,536,37.61,2.15,1.89,39,10,15.1,0,0
5.92,1660,4.2,269,88.9,1.88,0.57,29,8,25.4,16.9,0
8.38,1558,3.6,447,12.63,1.04,1.29,32,12,12.9,3.1,0
5.24,1402,1.5,651,39.71,1.4,2.76,28,6,38.2,5.6,0
8.35,1945,4.7,584,43.78,1.46,0.97,0,0,9.7,9.8,1
11.68,1576,9.2,130,54.79,1.09,4.68,38,9,24,25.7,0
6.33,1651,7.9,382,74.53,3.08,1.58,,15,15.8,20.5,0
4.25,1693,12.1,355,80.86,2.5,2.16,33,11,25.9,41.7,0
8.42,1982,4.8,575,43.59,1.41,0.92,0,0,9.5,9.4,1
9.51,1198,4.8,254,63.28,2.69,2.05,22,4,27.2,10,0
9.53,864,13.9,394,34,2.76,2.6,34,12,13.1,37.4,0
7.6,187,0.2,72,14.91,0.46,0.18,0,0,2.4,1.7,1
8.16,1713,8.4,619,30.42,2.58,1.09,38,11,11.6,21.5,0
9.69,432,3.5,375,43.49,0.25,2.67,30,15,4.9,0,0
7.4,1046,0.1,257,57.3,0.82,1.9,31,9,9.6,8.2,0
7.36,202,0.3,72,7.78,0.34,0.08,0,0,2.1,3.5,1
6.9,1334,11.9,475,105.21,2.88,2.16,24,9,17.4,4.6,0
6.71,2420,12,453,75.25,1.58,2.06,26,8,16.5,28.6,0
5.64,2180,8.3,460,26.64,1.88,2.82,36,14,14.6,22.4,0
10.29,1719,5.3,129,19.76,2.58,4.27,36,18,5.7,16.4,0
8.41,1967,4.7,577,43.15,1.47,0.95,0,0,9.6,9.5,1
6.19,2317,1.5,575,47.07,3.34,3.92,33,,23.8,19.6,0
8.71,2313,12.9,324,30.95,1.5,0.93,32,13,17.4,16.6,0
8.49,1948,4.8,577,43.82,1.45,0.96,0,0,9.5,9.4,1
6.37,1409,9.7,540,17.4,2.22,1.66,39,13,3.5,7.8,0
7.5,113,0.2,129,12.98,0.29,0.12,0,0,3,3,1
7.63,1550,12.2,678,38.56,2.09,1.27,26,12,19.6,5.3,0
9.17,753,0,654,54.72,1.99,1.11,33,14,4,16.4,0
7.84,1375,4.2,403,2.28,1.2,1.94,30,11,23.2,4.3,0
6.21,1877,5.1,869,21.24,2.22,1.67,28,9,7.4,12.7,0
8.37,1929,4.7,577,45,1.42,0.95,0,,9.1,9.7,1
10.34,1326,0.7,229,73.44,1.59,1.97,36,7,25,22.5,0
12.03,395,0,353,56.16,1.9,3.34,27,10,22.2,0,0
4.69,2394,8,454,32.65,1.79,0,28,14,0,10.3,0
2.52,1689,5.3,336,70.11,4.21,1.38,30,7,17.6,3.7,0
6.95,1489,12.1,121,23.29,1.86,1.23,34,9,22.2,15.9,0
4.05,647,11.7,464,46.13,1.97,2.92,19,11,13.6,7,0
8.4,1945,4.7,580,44.77,1.45,0.91,0,,9.5,9.3,1
9.76,1247,7.9,611,69.21,1.16,2.39,33,7,14.3,16.8,0
3.43,1357,6,108,31.56,0.72,3.15,27,6,16.1,8,0
8.45,1929,4.9,579,43.44,1.45,0.95,0,0,9.2,9.6,1
6.27,2419,8.1,399,31.02,1.7,2.5,20,8,3.4,4.5,0
7.38,245,0.6,137,7.28,0.43,0.07,0,0,1.4,0,1
9.32,2161,2.9,562,42.33,2.77,0.96,31,6,14.9,18.3,0
4.54,1828,6.7,277,48.5,1.3,0,26,8,32.7,16.7,0
-0.97,743,3.6,293,78.84,1.36,2.31,35,13,2.7,16.8,0
2.87,3038,4.1,259,28.92,1.41,0,29,12,19,17.9,0
2.92,501,13.8,0,37.37,2.55,1.66,24,9,19.2,0.8,0
6.2,1344,3.5,348,47.1,2.4,1.88,22,13,4.5,5.4,0
5.73,394,3.1,368,78.27,1.41,1.81,27,7,8.3,17.2,0
7.48,127,0.9,42,3.08,0.46,0.09,,0,1.7,3.2,1
8.54,1657,8.5,255,53.33,1.73,0.76,21,14,33.7,9.6,0
6.86,1506,0,679,63.52,1.44,3.28,,12,12.2,12.3,0
6.44,1584,10.6,70,70.67,1.7,2.22,47,19,11.2,10.6,0
10.11,2445,1.3,542,86.25,1.95,0.03,24,14,25.6,9.5,0
6.38,1100,9.8,700,61.81,1.59,2.24,27,13,24.3,35.4,0
4.67,1411,4.6,230,27.35,2.92,3.79,35,,25.7,35.4,0
8.44,1956,4.9,567,44.12,1.46,0.99,0,0,9.4,9.5,1
7.58,2289,6.3,235,0,0.97,2.93,27,,8.8,16.8,0
5.61,1018,11,373,63.79,1.04,0,29,13,21.3,4.2,0
8.36,1930,4.8,596,44.57,1.45,0.98,0,0,9.7,9.5,1
3.64,1202,6.9,117,36.1,4.47,1.66,23,8,14.7,22.3,0
4.65,2176,2.4,427,28.63,2.65,2,31,11,17.2,4.7,0
4.94,2636,1.3,608,56.35,2.32,2.57,30,9,17.2,25.5,0
7.81,165,0.4,94,13.12,0.31,0.1,0,0,2.8,1.4,1
9.53,1692,4.8,443,62.81,1.92,3.19,,9,44.1,18.9,0
0.37,1495,7.1,341,53.84,2.44,2.54,31,11,17.9,9.6,0
3.1,936,10.3,272,84.36,1.39,5.12,,9,11.3,16.5,0
8.56,1876,0.9,616,62.93,0.65,2.86,34,12,22.8,3.4,0
5.44,2018,6.5,653,45.05,0.54,3.35,28,13,18.4,0,0
8.4,1969,4.9,579,43.65,1.42,0.98,0,0,9.3,9.5,1
11.4,1567,2.2,469,53.84,2.5,5.23,30,10,28.1,29.1,0
9.98,1125,1.5,174,57.39,2.19,3.57,,13,31.4,14.1,0
1.46,2000,16.4,258,75.25,0.96,1.31,,8,39.4,26.3,0
7.8,213,0.7,66,5.27,0.36,0.03,,0,0.8,0,1
0.74,1658,10.8,777,30.36,2.04,3.47,31,14,0,0,0
8.49,1959,4.7,579,44.5,1.45,0.92,0,0,9.5,9.5,1
7.47,2403,3.2,64,43.43,3.63,0.81,33,17,10.8,5.9,0
8.69,1408,8.3,441,64.46,1.79,6.14,29,10,23.1,1.9,0
3.05,1262,6.8,0,48.37,3.17,2.16,,11,16,17.1,0
6.31,384,2.9,570,38.45,1.77,2.9,25,8,17,8.3,0
8.08,2003,1.7,356,59.95,3.46,0.99,46,10,14.3,15.5,0
9.47,602,6.1,269,47.76,1.3,1.39,28,9,5.4,38.3,0
8.41,1920,4.7,590,44.13,1.43,0.99,0,0,9.6,9.6,1
8.47,1953,4.7,596,44.35,1.44,0.98,0,0,9.5,9.6,1
6.2,1082,4.7,426,63.46,0.9,0,30,6,20.3,18.2,0
4.74,1623,8.1,278,51.74,1.12,1.53,39,10,9.2,10.5,0
4.67,1894,7.1,0,27.32,1.87,3.2,,7,7,22.3,0
8.24,1365,5.5,699,40.37,3.13,0.24,33,9,0,0,0
2.92,1185,3,108,63.63,1.42,2.39,30,7,20.5,26.1,0
7.16,1688,8.4,393,55.28,0.44,0.46,22,7,20.2,39.6,0
6.79,1557,9,34,55.59,1.86,2.85,,15,0,30.2,0
7.64,208,0.3,103,12.53,0.38,0.07,0,0,1.8,2.5,1
5.96,770,4.8,352,38.98,3.3,4.18,29,6,16.5,7.6,0
6.77,976,0,402,29.09,2.59,1.24,42,8,8.6,12.6,0
4.72,941,3.3,600,60.98,2.52,0,20,10,0.9,0,0
7.1,171,0.4,57,0.48,0.54,0.17,0,0,2,2.1,1
4.6,1719,5.6,465,35.96,2.33,0.73,28,15,0,2,0
8.38,1956,4.9,586,44.14,1.44,0.94,0,0,9.5,9.6,1
3.57,1510,4.8,500,70,1.78,0.86,24,13,14.5,24.7,0
8.42,1956,4.8,586,43.84,1.44,0.96,0,0,9.3,9.7,1
8.39,1936,4.8,580,44.09,1.43,0.91,0,,9.7,9.8,1
7.36,158,0.4,66,12.84,0.44,0.04,0,0,2.8,1.8,1
6.36,1030,10.8,49,44.31,3.49,0,28,6,40.8,10.2,0
7.8,240,10.2,430,17.45,0.94,1.9,39,,21.5,0,0
3.66,1952,0,322,35.68,1.79,0.6,33,7,0,13.2,0
6.47,1237,4.6,561,45.79,0.99,0,32,16,6.1,6.7,0
11.89,2368,1.3,399,35.34,1.42,0,30,8,21.7,7.2,0
